client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region,portrait_name
03c190f2-586e-4509-bb72-a007152ff416,Физическое лицо,Нет,Нет,Нет,Бензин,42,23,10,1907,к. Липецк,Редкий клиент
95eb7a69-89b8-441b-a293-f43d17ab88fa,Физическое лицо,Да,Нет,Нет,Бензин,56,29,4,3985,с. Избербаш,Эко-клиент
62b6826d-ffa6-4079-8aaf-8c2219fcd48e,Физическое лицо,Да,Нет,Нет,Бензин,49,44,5,1766,ст. Кизилюрт,Эко-клиент
075b10e5-31b1-4c5d-95ec-35070328c4fe,Физическое лицо,Да,Нет,Нет,Бензин,44,33,5,3678,к. Дудинка,Постоянный клиент
27a0d123-7da1-499b-80fa-b7abb066309b,Физическое лицо,Нет,Нет,Нет,Бензин,57,25,9,1807,п. Новый Оскол,Редкий клиент
01efb6d2-e35e-480e-b0cf-56a891fae0df,Физическое лицо,Да,Нет,Нет,Бензин,66,35,2,2333,п. Куртамыш,Редкий клиент
033fe16e-9647-474a-8ca1-a3e48c610202,Юридическое лицо,Нет,Да,Да,Дизель,137,62,19,6529,клх Далматово,Корпоративный автопарк
b68aba71-4040-4b1f-b468-61e88ba005bf,Физическое лицо,Нет,Да,Нет,Бензин,61,50,2,2132,ст. Кажим,Редкий клиент
7b31239f-e4ab-420e-9618-9ca71a39bbd8,Физическое лицо,Да,Да,Нет,Бензин,55,25,10,1676,г. Печенга,Редкий клиент
f754080a-6d48-4572-82ac-1efee1371fc6,Юридическое лицо,Нет,Нет,Да,Дизель,142,113,7,12914,ст. Малая Вишера,Грузоперевозчик
b8db8872-9dcf-49b6-b635-81bdef4f3cf4,Физическое лицо,Да,Нет,Нет,Дизель,44,32,9,3616,к. Гусь-Хрустальный,Постоянный клиент
bdb29d71-ae50-469d-8ae6-724379d4eb54,Физическое лицо,Да,Нет,Нет,Бензин,50,22,8,3549,к. Алексин,Постоянный клиент
d4192bc9-8184-4417-a564-955093316ed1,Физическое лицо,Нет,Нет,Нет,Бензин,67,26,4,3104,клх Кизел,Эко-клиент
ef8a72b7-0418-4ad9-818c-7cadedc1c2ff,Физическое лицо,Да,Нет,Нет,Дизель,70,45,2,2725,д. Кашира,Эко-клиент
7f4c3f66-44bd-48be-8210-a879adb6f769,Физическое лицо,Да,Да,Нет,Дизель,66,32,8,3308,г. Кузнецк,Постоянный клиент
62efa6ec-1920-4eac-9e9c-2b52ddfea4a0,Физическое лицо,Да,Нет,Нет,Дизель,47,24,2,2234,д. Байкальск,Редкий клиент
88ee298f-f9d1-40f6-a346-905f440e39f8,Физическое лицо,Да,Нет,Нет,Бензин,58,41,6,2758,с. Охотск,Постоянный клиент
4f36b4be-a79b-48cb-9cfd-a53e0517e2ea,Физическое лицо,Да,Нет,Нет,Дизель,52,45,10,3411,к. Луховицы,Постоянный клиент
93c23e34-79ef-4cd8-a1ae-53507b99dcaa,Физическое лицо,Да,Нет,Нет,Бензин,57,33,10,3319,клх Кунгур,Постоянный клиент
05bbe950-9f0c-4b5d-98f6-8c354583a785,Физическое лицо,Нет,Нет,Нет,Бензин,70,43,7,2098,п. Верещагино (Перм.),Постоянный клиент
824003d9-dc0e-4747-8fbf-19f83d0e06f9,Физическое лицо,Нет,Нет,Нет,Дизель,68,37,3,1686,клх Охотск,Экономный водитель
b995f67f-4ffd-4213-9a68-c85a5da6acd3,Физическое лицо,Нет,Нет,Нет,Дизель,69,48,3,3477,г. Сусуман,Эко-клиент
5149a835-bb07-4e84-b323-474757953fd5,Юридическое лицо,Нет,Да,Да,Дизель,100,100,9,13289,с. Самара,Грузоперевозчик
d5981504-f960-4355-990b-7664649cb0c4,Физическое лицо,Да,Нет,Нет,Бензин,65,49,8,3374,к. Ялуторовск,Постоянный клиент
e19a3a3b-2b84-4adf-92b8-052c3ecce212,Физическое лицо,Да,Нет,Нет,Бензин,44,44,9,2481,к. Чусовой,Постоянный клиент
49f3da74-0521-4685-857a-a1b0a52d9cfa,Физическое лицо,Нет,Нет,Нет,Дизель,63,37,10,3929,д. Уварово,Постоянный клиент
7ee29263-5f4f-411b-8bb2-7d807f389178,Физическое лицо,Да,Нет,Нет,Бензин,40,35,3,2840,к. Мелеуз,Экономный водитель
c26b0b92-999e-4fa0-bac8-ab5e2891d279,Юридическое лицо,Нет,Да,Да,Дизель,143,94,6,10853,с. Кировск (Ленин.),Грузоперевозчик
e368e3d5-97cc-4c5b-87da-b2a5781599d3,Юридическое лицо,Нет,Да,Да,Газ,138,64,11,14429,с. Архыз,Постоянный корпоративный клиент
388a6682-cbfe-4e51-b8af-3748be05cdbb,Физическое лицо,Да,Нет,Нет,Дизель,40,32,6,2088,к. Октябрьское (Хант.),Постоянный клиент
b6315f51-7ae5-4f0d-a0ef-c6a98f497d9c,Физическое лицо,Да,Нет,Нет,Бензин,59,44,10,2983,ст. Сочи,Постоянный клиент
261ea88d-5957-41f3-8463-133384d24736,Физическое лицо,Да,Нет,Нет,Дизель,40,35,6,1703,с. Магас,Эко-клиент
8257becf-d185-498e-aa1d-f3a2c90ebe38,Физическое лицо,Да,Нет,Нет,Бензин,58,40,3,2670,п. Рязань,Экономный водитель
f5fd2cf3-e48c-4f37-a91f-645c4e57be1b,Юридическое лицо,Нет,Да,Да,Газ,148,77,6,6997,клх Верхний Уфалей,Корпоративный автопарк
944461be-af93-4c61-a844-aba95d5f0dea,Физическое лицо,Да,Нет,Нет,Бензин,59,21,4,2649,к. Усинск,Экономный водитель
669f4fd0-40a5-41a1-ad48-21bd0c7d8d78,Физическое лицо,Да,Нет,Нет,Бензин,67,37,5,3330,ст. Подольск,Постоянный клиент
a69ce67d-b916-4d85-b596-f1526c025794,Физическое лицо,Да,Нет,Нет,Дизель,49,47,7,3115,к. Ведено,Постоянный клиент
73b7c2e6-fc48-4388-aa3d-2cf7f146d592,Физическое лицо,Да,Нет,Нет,Бензин,66,27,3,3350,д. Воронеж,Эко-клиент
cd529b44-4e43-4811-b509-77f48400dd87,Физическое лицо,Да,Нет,Нет,Бензин,41,32,3,3310,ст. Зарайск,Эко-клиент
537b3401-617e-4124-8b8a-cf062877117d,Физическое лицо,Да,Да,Нет,Дизель,56,45,6,1657,с. Новороссийка,Эко-клиент
4baad527-49d6-4204-b104-5bb0b4f9274a,Физическое лицо,Да,Нет,Нет,Бензин,61,36,3,1521,ст. Макушино,Экономный водитель
f4c493d7-89e2-4d2b-9993-aaec9415535d,Физическое лицо,Нет,Да,Нет,Дизель,51,47,8,3553,п. Нязепетровск,Постоянный клиент
34690ff0-490c-40d6-a7ed-3dbe9f50cb71,Юридическое лицо,Нет,Да,Да,Газ,138,87,10,13414,клх Цимлянск,Грузоперевозчик
f6d768df-39a6-49dd-a16e-9c2c63fe4d9d,Физическое лицо,Да,Нет,Нет,Бензин,69,35,3,3831,с. Губаха,Эко-клиент
d17f04a6-9013-4277-b5a2-cc3d0c4750ce,Юридическое лицо,Нет,Да,Да,Газ,115,88,19,12742,клх Нижний Новгород,Грузоперевозчик
aaf78a88-1a58-4a4d-863d-386ee6525596,Физическое лицо,Да,Да,Нет,Бензин,66,35,5,3150,ст. Поронайск,Постоянный клиент
9a15b9c5-502d-43db-8076-e5b558352c16,Физическое лицо,Да,Нет,Нет,Бензин,48,44,5,2896,д. Кущевская,Постоянный клиент
d7014751-60c9-4682-9a47-ad7d4fe100f0,Физическое лицо,Да,Нет,Нет,Бензин,46,46,7,3945,д. Ростов,Постоянный клиент
d7c474ab-19a1-45fd-ae4e-25b124200b0f,Юридическое лицо,Нет,Да,Да,Бензин,84,101,15,13219,д. Соликамск,Грузоперевозчик
492337f2-55c0-49ea-b2e7-d25b9ae491c2,Юридическое лицо,Нет,Да,Да,Дизель,133,76,15,13307,п. Ковров,Постоянный корпоративный клиент
d4f485ed-3c5c-4883-98b7-dbebf109bb88,Физическое лицо,Да,Нет,Нет,Бензин,49,26,8,1633,клх Геленджик,Редкий клиент
6441f03b-2820-4e62-80f1-4078a55cc2c3,Юридическое лицо,Нет,Да,Да,Бензин,141,70,12,11254,г. Одинцово,Постоянный корпоративный клиент
96e08fe8-84a2-4f51-b426-c353973e27e6,Физическое лицо,Нет,Нет,Нет,Бензин,44,42,2,2371,д. Галич,Редкий клиент
effb4205-8faa-4e7c-b1aa-c00d32eb5665,Физическое лицо,Да,Нет,Нет,Дизель,50,39,7,2110,д. Красновишерск,Постоянный клиент
bad983fe-c572-4393-8380-777a632b12f7,Физическое лицо,Нет,Нет,Нет,Дизель,56,49,2,1693,с. Дивногорск,Редкий клиент
6dc28777-7287-4a66-9c19-c36a16867248,Физическое лицо,Нет,Нет,Нет,Бензин,62,39,2,3873,п. Канск,Эко-клиент
d536a9ec-e2aa-4e26-bfad-f897976d661b,Физическое лицо,Да,Да,Нет,Бензин,49,35,10,3058,д. Переславль-Залесский,Постоянный клиент
47aaff21-693b-47d2-aac0-9577e8401c69,Физическое лицо,Да,Нет,Нет,Бензин,56,38,2,2963,к. Ахтубинск,Экономный водитель
c5b87b92-dec7-40d1-8031-86bcc679b94d,Юридическое лицо,Нет,Да,Да,Дизель,148,79,5,12658,клх Серафимович,Постоянный корпоративный клиент
6627f5f1-24ec-488e-a59f-8c7fb4a12225,Физическое лицо,Да,Нет,Нет,Бензин,59,33,8,2340,с. Надым,Постоянный клиент
bff59e1b-8e85-40d0-bdf8-29911c4ac676,Физическое лицо,Да,Нет,Нет,Дизель,68,33,3,2872,д. Борзя,Экономный водитель
08213785-a7f5-4a83-a5c5-0fa48799700f,Юридическое лицо,Нет,Нет,Да,Газ,110,99,20,10369,клх Верхний Уфалей,Грузоперевозчик
5f2eebf2-85ee-4885-a52c-07d942124d0b,Физическое лицо,Да,Нет,Нет,Дизель,43,30,9,3107,г. Сызрань,Постоянный клиент
0c3b0c04-5738-456f-b240-959081754075,Физическое лицо,Да,Нет,Нет,Дизель,54,48,8,2367,к. Видное,Постоянный клиент
858f8bba-358d-4dc3-b3c1-6d7b456dc803,Физическое лицо,Да,Нет,Нет,Бензин,44,50,2,2516,г. Обнинск,Эко-клиент
2ce9abb3-a397-480e-9021-6b5db3485dbc,Юридическое лицо,Нет,Да,Да,Дизель,89,106,6,9118,к. Якша,Грузоперевозчик
488a2852-287f-4787-8cd8-90aab18254c9,Физическое лицо,Да,Нет,Нет,Бензин,49,29,10,2521,ст. Ялуторовск,Постоянный клиент
20ffb9b5-1ceb-4e49-bbb1-d6dd3b9a40e4,Физическое лицо,Нет,Нет,Нет,Бензин,50,42,2,1581,ст. Верхний Тагил,Редкий клиент
e21797af-7340-48a3-85fb-d3508b75e0cb,Физическое лицо,Да,Нет,Нет,Бензин,58,47,5,3328,п. Байкальск,Постоянный клиент
047f2c82-b029-4da2-9c80-28b845a6c185,Физическое лицо,Да,Нет,Нет,Бензин,50,48,4,1553,с. Александров Гай,Эко-клиент
87e09c05-272c-4d50-bf42-5d9c24f73d98,Физическое лицо,Нет,Нет,Нет,Бензин,45,40,10,2473,п. Приозерск,Постоянный клиент
d585f090-7f64-43fa-a9c5-fdebeec32673,Физическое лицо,Да,Да,Нет,Бензин,61,43,5,1701,к. Ямбург,Эко-клиент
78cca227-fcc8-40c3-a3ac-7d93d40db4a2,Юридическое лицо,Нет,Да,Да,Дизель,120,88,9,12522,п. Невьянск,Грузоперевозчик
8898191b-867a-4ee1-b9ea-5c4745a1abb4,Физическое лицо,Да,Нет,Нет,Дизель,46,48,2,3962,г. Иркутск,Эко-клиент
5f1a0436-4cfa-4fd8-82cf-b8505f892024,Юридическое лицо,Нет,Да,Да,Дизель,108,83,13,11394,ст. Череповец,Грузоперевозчик
04bd557a-6467-41bd-ac57-e08e6e8d6d0c,Физическое лицо,Да,Нет,Нет,Бензин,70,32,10,3285,д. Мытищи,Постоянный клиент
8553598f-ea3a-45af-b858-82b6740a7ddf,Физическое лицо,Нет,Нет,Нет,Бензин,53,42,10,2840,клх Апрелевка,Постоянный клиент
7ff3f05e-b618-4f0c-87da-7dbdc572aca8,Физическое лицо,Да,Да,Нет,Дизель,44,50,6,2542,ст. Новосибирск,Постоянный клиент
8caa429c-53b3-4455-b4d2-5ce35a9c331b,Физическое лицо,Нет,Нет,Нет,Бензин,62,34,4,1812,к. Чебоксары,Экономный водитель
82d77744-37f9-4813-bf75-f133b05c3a2d,Юридическое лицо,Нет,Да,Да,Дизель,117,97,10,9355,к. Киров (Вятка),Грузоперевозчик
375d8145-c8da-464d-aeef-7c40aa24c64a,Физическое лицо,Нет,Нет,Нет,Дизель,58,50,7,2814,ст. Торжок,Постоянный клиент
dc027331-091d-47f9-a602-6e133353ecf3,Физическое лицо,Да,Нет,Нет,Бензин,67,29,6,2110,с. Миасс,Эко-клиент
0a256c6a-6496-4c37-88e4-7cec645de806,Физическое лицо,Да,Нет,Нет,Бензин,61,45,9,1738,клх Шатки,Постоянный клиент
b880949a-2d2a-4135-bdd8-0d071958c27b,Физическое лицо,Да,Да,Нет,Бензин,67,40,3,2936,д. Лотошино,Экономный водитель
533c085f-5004-4e99-8460-1f755a6a8816,Юридическое лицо,Нет,Да,Да,Бензин,113,76,20,14290,д. Оха,Постоянный корпоративный клиент
fdc18938-2500-42a3-be17-85c86e76a399,Физическое лицо,Нет,Нет,Нет,Бензин,40,28,9,2937,к. Дмитров,Постоянный клиент
a97b4d53-9aca-420a-a4ba-9ca1e77cfcfe,Физическое лицо,Нет,Нет,Нет,Бензин,66,31,7,2049,г. Амдерма,Постоянный клиент
20c44d59-47d6-45ff-889e-d2c60af7321e,Физическое лицо,Нет,Нет,Нет,Дизель,57,30,6,3026,г. Оймякон,Постоянный клиент
ef9737c9-fe7b-42a6-951d-43f39cafa29a,Физическое лицо,Да,Нет,Нет,Бензин,57,24,5,1576,клх Эльтон,Эко-клиент
2cfec9bb-fb5e-4fb4-a037-ae84ca572ace,Юридическое лицо,Нет,Да,Да,Дизель,122,86,19,6324,клх Можайск,Корпоративный автопарк
7b8aaaa1-0b14-447f-ac32-3276368faef3,Физическое лицо,Да,Нет,Нет,Бензин,67,20,9,2504,с. Байкальск,Постоянный клиент
955d06fc-1027-4d2c-9795-f21c7ca95e6e,Физическое лицо,Нет,Нет,Нет,Бензин,59,49,8,1503,г. Губкин,Постоянный клиент
e22beeb5-4124-4b2f-aa75-96e50745c57b,Физическое лицо,Да,Нет,Нет,Бензин,63,49,8,3850,клх Тавда,Постоянный клиент
e0cd766b-7c19-42c7-b509-487e4133194e,Физическое лицо,Нет,Нет,Нет,Бензин,61,27,4,2809,ст. Хужир,Экономный водитель
180789c5-f43c-44b2-9a6c-f2648596c898,Физическое лицо,Нет,Нет,Нет,Дизель,44,21,10,1717,к. Верхний Уфалей,Редкий клиент
2afc58bd-c776-4fba-9bb4-0ffbaad01c1e,Юридическое лицо,Нет,Да,Да,Газ,81,107,10,7992,г. Тамбов,Постоянный корпоративный клиент
f8db8810-dfd4-4bc0-bf69-775cb17e60a2,Юридическое лицо,Нет,Да,Да,Дизель,121,84,20,5876,г. Курганинск,Корпоративный автопарк
f46a28af-2ff7-43a5-ae96-f13b9226dd16,Физическое лицо,Нет,Да,Нет,Бензин,43,26,10,2977,ст. Шарья,Постоянный клиент
d00557ef-3915-4893-ae1b-384f263a64c0,Физическое лицо,Да,Нет,Нет,Бензин,45,32,10,1694,к. Шуя,Постоянный клиент
2e3f79db-e359-43ef-916a-1e5784773e6f,Физическое лицо,Нет,Нет,Нет,Бензин,40,37,6,3916,к. Сергиев Посад,Постоянный клиент
681ea48c-1866-4aa8-a3be-208f4cee4d39,Физическое лицо,Нет,Нет,Нет,Бензин,52,25,6,2952,д. Домбай,Эко-клиент
ad0c460e-55b0-4ef2-bdcf-938f20dff7bf,Физическое лицо,Нет,Да,Нет,Дизель,70,24,3,1651,с. Диксон,Экономный водитель
f39a52b0-29c7-4a11-aa5e-e3e5cd2ea840,Физическое лицо,Да,Нет,Нет,Бензин,47,43,9,2754,ст. Шерегеш,Постоянный клиент
e69c24fc-d15f-4999-ba43-40c69a5421ee,Физическое лицо,Нет,Нет,Нет,Бензин,53,50,3,1808,клх Волгоград,Эко-клиент
1ba5340e-8658-4a95-a716-5a32894320d0,Физическое лицо,Да,Да,Нет,Дизель,68,20,10,3835,к. Луховицы,Постоянный клиент
cd7c9c13-e155-41a0-9744-ba5011cd88a4,Физическое лицо,Нет,Нет,Нет,Бензин,47,21,5,3469,п. Тотьма,Эко-клиент
45c113ba-e6ad-4ff0-9d4e-5bcce495600e,Физическое лицо,Нет,Нет,Нет,Бензин,64,33,5,2630,п. Обоянь,Постоянный клиент
aee0e7a3-45ed-4bfe-a004-44657d7d81c0,Физическое лицо,Да,Нет,Нет,Бензин,67,49,2,1503,п. Новый Оскол,Редкий клиент
8ea26a8f-88ec-469a-bea6-a9417d136076,Физическое лицо,Да,Нет,Нет,Бензин,69,28,7,3779,г. Петухово,Постоянный клиент
9810124f-a2c2-4deb-a43f-86a1f819eadb,Физическое лицо,Нет,Нет,Нет,Бензин,64,25,9,2994,п. Тюмень,Постоянный клиент
